TIPO_PRODUTO;NOME_PRODUTO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;CLASSE_TERAPEUTICA;CNPJ LABORATORIO;LABORATORIO;SITUACAO_REGISTRO;PRINCIPIO_ATIVO
MEDICAMENTO;DAMATER D;ESPECÍFICO;186100013;VITAMINA D E ANÁLOGOS;10555143000113;GRÜNENTHAL DO BRASIL FARMACÊUTICA LTDA.;VÁLIDO;COLECALCIFEROL
MEDICAMENTO;DANPEZIL;SIMILAR;151430032;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;03978166000175;DR. REDDYS FARMACÊUTICA DO BRASIL LTDA;VÁLIDO;CLORIDRATO DE DONEPEZILA
MEDICAMENTO;DANTALIN;SIMILAR;107150095;ANTICONVULSIVANTES;44010437000181;CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA;VÁLIDO;FENITOÍNA
MEDICAMENTO;DANTROLEN;NOVO;102980206;RELAXANTES MUSCULARES CENTRAIS SIMPLES;44734671000151;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;VÁLIDO;DANTROLENO SÓDICO HEMIEPTAIDRATADO
MEDICAMENTO;DAONIL;NOVO;183260433;ANTIDIABETICOS;10588595001092;SANOFI MEDLEY FARMACÊUTICA LTDA.;VÁLIDO;GLIBENCLAMIDA
MEDICAMENTO;DAPAGLE;SIMILAR;167730668;ANTIDIABETICOS;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;DAPAGLIFLOZINA
MEDICAMENTO;DARAPRIM;NOVO;103900148;ANTIMALARICOS;33349473000158;FARMOQUÍMICA S/A;VÁLIDO;PIRIMETAMINA
MEDICAMENTO;DARTRIAL;SIMILAR;103720308;AGENTES ANTITROMBÓTICOS;43312503000105;SUPERA FARMA LABORATÓRIOS S.A;VÁLIDO;RIVAROXABANA
MEDICAMENTO;DARVYR;SIMILAR;102980571;ANTIRETROVIRAL;44734671000151;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;VÁLIDO;PROPILENOGLICOLATO DE DARUNAVIR
MEDICAMENTO;DASTENE;SIMILAR;105730472;INIBIDOR DA ALFA-REDUTASE;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;VÁLIDO;DUTASTERIDA
MEDICAMENTO;DAT-IPEN;RADIOFÁRMACO;181000018;;00402552000126;COMISSAO NACIONAL DE ENERGIA NUCLEAR;VÁLIDO;EDETATO CRÔMICO (51 CR)
MEDICAMENTO;DAXAS;NOVO;116180263;OUTROS PRODUTOS PARA O APARELHO RESPIRATORIO;60318797000100;ASTRAZENECA DO BRASIL LTDA;VÁLIDO;ROFLUMILASTE
MEDICAMENTO;DAZEK;SIMILAR;105730749;ANTIVIROTICOS;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;VÁLIDO;CLORIDRATO DE VALACICLOVIR
MEDICAMENTO;DDAVP;NOVO;128760015;OUTROS HORMONIOS MEDIADORES E PRODUTOS EQUIVALENTES;74232034000148;LABORATÓRIOS FERRING LTDA;VÁLIDO;ACETATO DE DESMOPRESSINA
MEDICAMENTO;DEBET;SIMILAR;103720260;ANTIVERTIGINOSOS;43312503000105;SUPERA FARMA LABORATÓRIOS S.A;VÁLIDO;DICLORIDRATO DE BETAISTINA
MEDICAMENTO;DECA-DURABOLIN;NOVO;137640166;ANABOLIZANTES SIMPLES;02433631000120;ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;DECANOATO DE NANDROLONA
MEDICAMENTO;DECADRON;SIMILAR;105730303;GLICOCORTICOIDES SISTEMICOS;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;VÁLIDO;DEXAMETASONA
MEDICAMENTO;DECADRON COLÍRIO;SIMILAR;105730299;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;VÁLIDO;FOSFATO DISSÓDICO DE DEXAMETASONA +  SULFATO DE NEOMICINA
MEDICAMENTO;DECADRON INJETÁVEL;SIMILAR;105730302;GLICOCORTICOIDES SISTEMICOS;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;VÁLIDO;FOSFATO DISSÓDICO DE DEXAMETASONA
MEDICAMENTO;DECADRON NASAL;SIMILAR;105730298;OUTRAS PREPARACOES PARA TERAPIA SINTOMATICA NASAL;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;VÁLIDO;CLORIDRATO DE FENILEFRINA +  FOSFATO DISSÓDICO DE DEXAMETASONA +  SULFATO DE NEOMICINA
MEDICAMENTO;DECADRONAL;SIMILAR;105730317;GLICOCORTICOIDES SISTEMICOS;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;VÁLIDO;ACETATO DE DEXAMETASONA
MEDICAMENTO;DECAN HALOPER;SIMILAR;104971133;NEUROLEPTICOS;60665981000118;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;VÁLIDO;DECANOATO DE HALOPERIDOL
MEDICAMENTO;DECHIMIA;SIMILAR;115410012;ANTINEOPLASICOS CITOTOXICOS;18268051000164;CIPLA BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA;VÁLIDO;DECITABINA
MEDICAMENTO;DECIPRAX;SIMILAR;178170804;ANTIDEPRESSIVOS;61082426000207;COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.;VÁLIDO;OXALATO DE ESCITALOPRAM
MEDICAMENTO;DECITABINA;GENÉRICO;151430021;ANTINEOPLASICO;03978166000175;DR. REDDYS FARMACÊUTICA DO BRASIL LTDA;VÁLIDO;DECITABINA
MEDICAMENTO;DECNAZOL;SIMILAR;141070639;AMEBICIDAS, GIARDICIDAS E TRICOMONICIDAS;02501297000102;PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;VÁLIDO;SECNIDAZOL
MEDICAMENTO;DECOLE;ESPECÍFICO;114620001;VITAMINAS;17440261000125;MYRALIS INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;COLECALCIFEROL
MEDICAMENTO;DECOLE CAPS;ESPECÍFICO;114620029;VITAMINA D E ANÁLOGOS;17440261000125;MYRALIS INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;COLECALCIFEROL
MEDICAMENTO;DECONGEX PLUS;SIMILAR;105730231;PRODUTO P.TERAPIA SINTOMATICA DA GRIPE;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;VÁLIDO;CLORIDRATO DE FENILEFRINA +  MALEATO DE BRONFENIRAMINA
MEDICAMENTO;DEFITELIO;BIOLÓGICO;122140110;ANTITROMBOTICO;55980684000127;ZODIAC PRODUTOS FARMACÊUTICOS S/A;VÁLIDO;DEFIBROTIDA
MEDICAMENTO;DEFLAIMMUN;SIMILAR;135690594;GLICOCORTICOIDES SISTEMICOS;00923140000131;EMS SIGMA PHARMA LTDA;VÁLIDO;DEFLAZACORTE
MEDICAMENTO;DEFLAZACORTE;GENÉRICO;102350725;GLICOCORTICOIDES SISTEMICOS;57507378000365;EMS S/A;VÁLIDO;DEFLAZACORTE
MEDICAMENTO;DEFLAZACORTE;GENÉRICO;126750077;GLICOCORTICOIDES SISTEMICOS;72593791000111;NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;DEFLAZACORTE
MEDICAMENTO;DEFLAZACORTE;GENÉRICO;167730279;GLICOCORTICOIDES SISTEMICOS;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;DEFLAZACORTE
MEDICAMENTO;DEFLUXOMED;DINAMIZADO;102660170;MEDICAMENTOS DINAMIZADOS COMPOSTOS;60862208000141;FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA;VÁLIDO;ARSENICUM ALBUM +  NATRUM MURIATICUM +  SABADILLA
MEDICAMENTO;DEFORCE;ESPECÍFICO;156510073;VITAMINA D E ANÁLOGOS;05254971000181;ZYDUS NIKKHO FARMACÊUTICA LTDA;VÁLIDO;COLECALCIFEROL
MEDICAMENTO;DEFULL;ESPECÍFICO;100380106;VITAMINA D E ANÁLOGOS;46179008000168;BRASTERAPICA INDUSTRIA FARMACEUTICA EIRELI;VÁLIDO;COLECALCIFEROL
MEDICAMENTO;DEJAVÚ;SIMILAR;100431035;VASODILATADORES;61190096000192;EUROFARMA LABORATÓRIOS S.A.;VÁLIDO;CITRATO DE SILDENAFILA
MEDICAMENTO;DELABAXI;NOVO;100431325;QUINOLONAS ANTIBACTERIANAS;61190096000192;EUROFARMA LABORATÓRIOS S.A.;VÁLIDO;DELAFLOXACINO MEGLUMINA
MEDICAMENTO;DELAGRAN;SIMILAR;167730531;ANTIDEPRESSIVOS;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;SUCCINATO DE DESVENLAFAXINA MONOIDRATADO
MEDICAMENTO;DELLER;SIMILAR;105730505;ANTIDEPRESSIVOS;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;VÁLIDO;SUCCINATO DE DESVENLAFAXINA MONOIDRATADO
MEDICAMENTO;DELTA - IFAL;SIMILAR;135310034;ESCABICIDAS E OUTROS ECTOPARASITICIDAS;00376959000126;IFAL INDUSTRIA E COMERCIO DE PRODUTOS FARMAC LTDA;VÁLIDO;DELTAMETRINA
MEDICAMENTO;DELTALAB;SIMILAR;118190006;ESCABICIDAS E OUTROS ECTOPARASITICIDAS;92265552000140;MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;VÁLIDO;DELTAMETRINA
MEDICAMENTO;DELTAMETRIL;SIMILAR;109170047;ESCABICIDAS E OUTROS ECTOPARASITICIDAS;17875154000120;MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.;VÁLIDO;DELTAMETRINA
MEDICAMENTO;DELTAPIL;SIMILAR;105710081;ESCABICIDAS E OUTROS ECTOPARASITICIDAS;18324343000177;BELFAR LTDA;VÁLIDO;DELTAMETRINA
MEDICAMENTO;DELUMI;ESPECÍFICO;154230297;VITAMINA D E ANÁLOGOS;03485572000104;GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;COLECALCIFEROL
MEDICAMENTO;DEMEDROX;SIMILAR;104971189;PROGESTAGENOS SIMPLES;60665981000118;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;VÁLIDO;ACETATO DE MEDROXIPROGESTERONA
MEDICAMENTO;DENACEN;SIMILAR;101550198;GLICOCORTICOIDES SISTEMICOS;60726692000181;MARJAN INDÚSTRIA E COMÉRCIO LTDA;VÁLIDO;DEFLAZACORTE
MEDICAMENTO;DENAVAS;SIMILAR;167730416;VASODILATADORES;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CITRATO DE SILDENAFILA
MEDICAMENTO;DENGVAXIA;BIOLÓGICO;183260337;VACINAS;10588595001092;SANOFI MEDLEY FARMACÊUTICA LTDA.;VÁLIDO;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 1 +  VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 2 +  VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 3 +  VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 4
MEDICAMENTO;DENSIS;SIMILAR;194270023;ANTINEOPLASICO + SUPRESSORES DA REABSORCAO OSSEA;14806008000154;MOMENTA FARMACÊUTICA LTDA.;VÁLIDO;ÁCIDO ZOLEDRÔNICO MONOIDRATADO
MEDICAMENTO;DENYL;SIMILAR;102980300;ANTIDEPRESSIVOS;44734671000151;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;VÁLIDO;BROMIDRATO DE CITALOPRAM
MEDICAMENTO;DEOCIL;SIMILAR;104300032;ANTINFLAMATORIOS;42457796000156;DIFFUCAP - CHEMOBRÁS QUÍMICA E FARMACÊUTICA LTDA;VÁLIDO;CETOROLACO TROMETAMINA
MEDICAMENTO;DEP;GENÉRICO;100431240;ANTIDEPRESSIVOS;61190096000192;EUROFARMA LABORATÓRIOS S.A.;VÁLIDO;CLORIDRATO DE DULOXETINA
MEDICAMENTO;DEPAKENE;NOVO;105530315;ANTICONVULSIVANTES;56998701000116;ABBOTT LABORATÓRIOS DO BRASIL LTDA;VÁLIDO;VALPROATO DE SÓDIO +  ÁCIDO VALPRÓICO
MEDICAMENTO;DEPAKOTE;NOVO;105530203;ANTICONVULSIVANTES;56998701000116;ABBOTT LABORATÓRIOS DO BRASIL LTDA;VÁLIDO;DIVALPROATO DE SÓDIO
MEDICAMENTO;DEPANTEX;ESPECÍFICO;147610019;OUTROS PRODUTOS COM ACAO NA PELE E MUCOSAS;65271900000119;NATIVITA IND. COM. LTDA.;VÁLIDO;DEXPANTENOL
MEDICAMENTO;DEPAXAN;SIMILAR;105730561;ANTIDEPRESSIVOS;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;VÁLIDO;CLORIDRATO DE PAROXETINA HEMI-HIDRATADO
MEDICAMENTO;DEPO-MEDROL;NOVO;121100428;GLICOCORTICOIDES SISTEMICOS;61072393000133;WYETH INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;ACETATO DE METILPREDNISOLONA
MEDICAMENTO;DEPO-PROVERA;NOVO;121100367;PROGESTAGENOS SIMPLES;61072393000133;WYETH INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;ACETATO DE MEDROXIPROGESTERONA
MEDICAMENTO;DEPOSTERON;SIMILAR;135690600;HORMONIO GONADOTROFICO;00923140000131;EMS SIGMA PHARMA LTDA;VÁLIDO;CIPIONATO DE TESTOSTERONA
MEDICAMENTO;DEPRASIL;SIMILAR;151430033;ANTIDEPRESSIVOS;03978166000175;DR. REDDYS FARMACÊUTICA DO BRASIL LTDA;VÁLIDO;CLORIDRATO DE DULOXETINA
MEDICAMENTO;DEPRENON  VITA;FITOTERÁPICO;154000002;ANTIDEPRESSIVOS + FITOTERAPICO SIMPLES;56646953000186;LABORATORIO VITALAB LTDA;VÁLIDO;HYPERICUM PERFORATUM L.
MEDICAMENTO;DEPURA;ESPECÍFICO;183260458;VITAMINA D E ANÁLOGOS;10588595001092;SANOFI MEDLEY FARMACÊUTICA LTDA.;VÁLIDO;COLECALCIFEROL
MEDICAMENTO;DEQUADIN;NOVO;103900159;ANTINFECCIOSOS E ANTISSEPTICOS TOPICOS PARA OROFARINGE;33349473000158;FARMOQUÍMICA S/A;VÁLIDO;BENZOCAÍNA +  CLORETO DE DEQUALÍNIO
MEDICAMENTO;DERADOP;SIMILAR;126750329;ANTIDEPRESSIVOS;72593791000111;NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE BUPROPIONA
MEDICAMENTO;DERIVA C MICRO;NOVO;110130266;PRODUTOS ANTI-ACNE;44363661000157;GLENMARK FARMACÊUTICA LTDA;VÁLIDO;ADAPALENO +  FOSFATO DE CLINDAMICINA
MEDICAMENTO;DERIVA MICRO;NOVO;110130264;PRODUTOS ANTI-ACNE;44363661000157;GLENMARK FARMACÊUTICA LTDA;VÁLIDO;ADAPALENO
MEDICAMENTO;DERMACERIUM;NOVO;102980560;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS;44734671000151;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;VÁLIDO;NITRATO DE CERIO +  SULFADIAZINA DE PRATA
MEDICAMENTO;DERMATISAN;SIMILAR;102351178;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS;57507378000365;EMS S/A;VÁLIDO;CLIOQUINOL +  SULFATO DE GENTAMICINA +  TOLNAFTATO +  VALERATO DE BETAMETASONA
MEDICAMENTO;DERMATOP;NOVO;183260441;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;10588595001092;SANOFI MEDLEY FARMACÊUTICA LTDA.;VÁLIDO;PREDNICARBATO
MEDICAMENTO;DERMAZINE;SIMILAR;102980559;OUTROS PRODUTOS COM ACAO NA PELE E MUCOSAS;44734671000151;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;VÁLIDO;SULFADIAZINA DE PRATA
MEDICAMENTO;DERMITRAT;SIMILAR;103920106;ANTIMICOTICO;30222814000131;VITAMEDIC INDUSTRIA FARMACEUTICA LTDA;VÁLIDO;CETOCONAZOL
MEDICAMENTO;DERMOBAN;SIMILAR;107150145;ANTINFECCIOSOS TOPICOS;44010437000181;CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA;VÁLIDO;MUPIROCINA
MEDICAMENTO;DERMOBENE;SIMILAR;167730183;ANTIMICOTICO;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLOTRIMAZOL
MEDICAMENTO;DERMOCERYL;SIMILAR;102351285;ANTIMICOTICOS PARA USO TOPICO;57507378000365;EMS S/A;VÁLIDO;CLORIDRATO DE AMOROLFINA
MEDICAMENTO;DERMOCORTE;SIMILAR;102350429;ANTIMICOTICOS SISTEMICOS;57507378000365;EMS S/A;VÁLIDO;CETOCONAZOL
MEDICAMENTO;DERMOCORTE;SIMILAR;102350747;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA;57507378000365;EMS S/A;VÁLIDO;CETOCONAZOL +  DIPROPIONATO DE BETAMETASONA
MEDICAMENTO;DERMODEX;NOVO;106390260;EMOLIENTES E PROTETORES DA PELE E MUCOSAS;60397775000174;TAKEDA PHARMA LTDA.;VÁLIDO;NISTATINA +  ÓXIDO DE ZINCO
MEDICAMENTO;DERMOGRAN;SIMILAR;167730489;PRODUTOS ANTI-ACNE;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;ISOTRETINOÍNA
MEDICAMENTO;DERMOMAX;NOVO;105730589;ANESTESICOS;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;VÁLIDO;LIDOCAÍNA
MEDICAMENTO;DERMONASE;SIMILAR;105350166;EMOLIENTES E PROTETORES DA PELE E MUCOSAS;17115437000173;LABORATÓRIO GLOBO SA;VÁLIDO;NISTATINA +  OXIDO DE ZINCO
MEDICAMENTO;DERMOSALIC;SIMILAR;104400189;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA;33173097000274;CELLERA FARMACÊUTICA S.A.;VÁLIDO;DIPROPIONATO DE BETAMETASONA +  ÁCIDO SALICÍLICO
MEDICAMENTO;DERMOSTATIN;GENÉRICO;167730607;ANTIMICOTICOS PARA USO TOPICO;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;NISTATINA +  OXIDO DE ZINCO
MEDICAMENTO;DERMOTIL FUSID;NOVO;110130273;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS;44363661000157;GLENMARK FARMACÊUTICA LTDA;VÁLIDO;FUROATO DE MOMETASONA +  ÁCIDO FUSÍDICO
MEDICAMENTO;DERMOTRIZOL;SIMILAR;105710097;ANTIMICOTICO;18324343000177;BELFAR LTDA;VÁLIDO;CLOTRIMAZOL
MEDICAMENTO;DERMOVAT;SIMILAR;141070019;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;02501297000102;PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;VÁLIDO;VALERATO DE BETAMETASONA
MEDICAMENTO;DESAIRON;SIMILAR;102351222;AGENTE QUELANTE DE FERRO;57507378000365;EMS S/A;VÁLIDO;DEFERASIROX
MEDICAMENTO;DESALEX;NOVO;100290191;ANTI-HISTAMINICOS SISTEMICOS;45987013000134;ORGANON FARMACÊUTICA LTDA.;VÁLIDO;DESLORATADINA
MEDICAMENTO;DESALEX D12;NOVO;100290187;ANTI-HISTAMINICOS SISTEMICOS;45987013000134;ORGANON FARMACÊUTICA LTDA.;VÁLIDO;DESLORATADINA +  SULFATO DE PSEUDOEFEDRINA
MEDICAMENTO;DESCON;SIMILAR;178170865;ANALGESICOS NAO NARCOTICOS;61082426000207;COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.;VÁLIDO;CLORIDRATO DE FENILEFRINA +  PARACETAMOL
MEDICAMENTO;DESCON RINUS;;178170065;PRODUTOS PARA TERAPIA SINTOMATICA DA GRIPE;61082426000207;COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.;VÁLIDO;CLORIDRATO DE FENILEFRINA +  MALEATO DE BRONFENIRAMINA
MEDICAMENTO;DESDUO;SIMILAR;105250088;ANTIDEPRESSIVOS;33078528000132;TORRENT DO BRASIL LTDA;VÁLIDO;SUCCINATO DE DESVENLAFAXINA MONOIDRATADO
MEDICAMENTO;DESFERAL;NOVO;100680053;OUTROS PRODS  NAO ENQUADRADOS EM CLASSE TERAPEUTICA ESPECIF;56994502000130;NOVARTIS BIOCIENCIAS S.A;VÁLIDO;MESILATO DE DESFERROXAMINA
MEDICAMENTO;DESFORANE (PORT 344/98 - LISTA C-1);NOVO;106830167;ANESTESICOS GERAIS VOLATEIS E GASOSOS;49351786000261;BAXTER HOSPITALAR LTDA;VÁLIDO;DESFLURANO
MEDICAMENTO;DESIRÉE;SIMILAR;103900196;OUTROS MEDICAMENTOS ANTI-DEMÊNCIA;33349473000158;FARMOQUÍMICA S/A;VÁLIDO;CLORIDRATO DE MEMANTINA
MEDICAMENTO;DESLANOL;SIMILAR;104971229;GLICOSIDEOS CARDIACOS;60665981000118;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;VÁLIDO;DESLANOSÍDEO
MEDICAMENTO;DESLIN;SIMILAR;156510058;ANTI-HISTAMINICOS SISTEMICOS;05254971000181;ZYDUS NIKKHO FARMACÊUTICA LTDA;VÁLIDO;DESLORATADINA
MEDICAMENTO;DESLORANA;SIMILAR;167730450;ANTI-HISTAMINICOS SISTEMICOS;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;DESLORATADINA
MEDICAMENTO;DESLORATADINA;GENÉRICO;125680218;ANTI-HISTAMINICOS SISTEMICOS;73856593000166;PRATI DONADUZZI & CIA LTDA;VÁLIDO;DESLORATADINA
MEDICAMENTO;DESLORATADINA;GENÉRICO;156510056;ANTI-HISTAMINICOS SISTEMICOS;05254971000181;ZYDUS NIKKHO FARMACÊUTICA LTDA;VÁLIDO;DESLORATADINA
MEDICAMENTO;DESLORATADINA;GENÉRICO;105730616;ANTI-HISTAMINICOS SISTEMICOS;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;VÁLIDO;DESLORATADINA
MEDICAMENTO;DESLORATADINA;GENÉRICO;105730620;ANTI-HISTAMINICOS SISTEMICOS;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;VÁLIDO;DESLORATADINA
MEDICAMENTO;DESOGESTREL;GENÉRICO;100470517;ANTICONCEPCIONAIS;61286647000116;SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;DESOGESTREL
MEDICAMENTO;DESOGESTREL;GENÉRICO;183260300;ANTICONCEPCIONAIS;10588595001092;SANOFI MEDLEY FARMACÊUTICA LTDA.;VÁLIDO;DESOGESTREL
MEDICAMENTO;DESOGESTREL;GENÉRICO;105730725;ANTICONCEPCIONAIS;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;VÁLIDO;DESOGESTREL
MEDICAMENTO;DESOGESTREL;GENÉRICO;135170055;ANTICONCEPCIONAIS;48344725000719;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;VÁLIDO;DESOGESTREL
MEDICAMENTO;DESONIDA;GENÉRICO;105830367;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;45992062000165;GERMED FARMACEUTICA LTDA;VÁLIDO;DESONIDA
MEDICAMENTO;DESONIDA;GENÉRICO;105830413;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;45992062000165;GERMED FARMACEUTICA LTDA;VÁLIDO;DESONIDA
MEDICAMENTO;DESONIDA;GENÉRICO;105830398;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;45992062000165;GERMED FARMACEUTICA LTDA;VÁLIDO;DESONIDA
MEDICAMENTO;DESONIDA;GENÉRICO;167730258;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;DESONIDA
MEDICAMENTO;DESONIDA;GENÉRICO;183260149;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;10588595001092;SANOFI MEDLEY FARMACÊUTICA LTDA.;VÁLIDO;DESONIDA
MEDICAMENTO;DESONIDA;GENÉRICO;141070090;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;02501297000102;PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;VÁLIDO;DESONIDA
MEDICAMENTO;DESONOL;SIMILAR;183260053;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;10588595001092;SANOFI MEDLEY FARMACÊUTICA LTDA.;VÁLIDO;DESONIDA
MEDICAMENTO;DESOTIDEX;SIMILAR;100470564;ANTI-HISTAMINICOS SISTEMICOS;61286647000116;SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;DESLORATADINA
MEDICAMENTO;DESRINITE;SIMILAR;155840606;ANTI-HISTAMINICOS SISTEMICOS;05161069000110;BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;VÁLIDO;CLORIDRATO DE FEXOFENADINA
MEDICAMENTO;DESTADIN;SIMILAR;102350962;ANTI-HISTAMINICOS SISTEMICOS;57507378000365;EMS S/A;VÁLIDO;DESLORATADINA
MEDICAMENTO;DESTYC;SIMILAR;138450001;ANTIDEPRESSIVOS;36130126000128;EPHAR PESQUISA E DESENVOLVIMENTO LTDA;VÁLIDO;SUCCINATO DE DESVENLAFAXINA MONOIDRATADO
MEDICAMENTO;DESVE;SIMILAR;100431211;ANTIDEPRESSIVOS;61190096000192;EUROFARMA LABORATÓRIOS S.A.;VÁLIDO;SUCCINATO DE DESVENLAFAXINA MONOIDRATADO
MEDICAMENTO;DESVENTAG;SIMILAR;105730726;ANTIDEPRESSIVOS;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;VÁLIDO;SUCCINATO DE DESVENLAFAXINA MONOIDRATADO
MEDICAMENTO;DETRUSITOL;NOVO;115350008;OUTROS PRODUTOS COM ACAO NO TRATO URINARIO;36674526000102;UPJOHN BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA.;VÁLIDO;TARTARATO DE TOLTERODINA
MEDICAMENTO;DEVALY LP;SIMILAR;146820075;ANTICONVULSIVANTES;05035244000123;SUN FARMACÊUTICA DO BRASIL LTDA;VÁLIDO;DIVALPROATO DE SÓDIO
MEDICAMENTO;DEWS;ESPECÍFICO;104971468;EMOLIENTES E PROTETORES OFTALMICOS;60665981000118;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;VÁLIDO;CARMELOSE SÓDICA
MEDICAMENTO;DEX;SIMILAR;102980469;HIPNOTICOS;44734671000151;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;VÁLIDO;CLORIDRATO DE DEXMEDETOMIDINA
